0.0250595 36.1398 
0.0860441 36.1209 
0.147199 36.0891 
0.208649 36.0616 
0.270273 36.0428 
0.332236 36.0443 
0.394718 36.0457 
0.456817 36.0674 
0.519952 36.0818 
0.582318 36.118 
0.645552 36.1601 
0.70887 36.2096 
0.771277 36.2621 
0.834367 36.3177 
0.898395 36.3911 
0.96263 36.4633 
1.02798 36.5476 
1.09692 36.6427 
1.16421 36.7278 
1.22907 36.8389 
1.29444 36.9339 
1.35943 37.0082 
1.42715 37.1178 
1.49372 37.2542 
1.56029 37.3359 
1.62622 37.4211 
1.69379 37.5425 
1.76106 37.6473 
1.82697 37.7307 
1.89604 37.8002 
1.96355 37.9049 
2.03352 37.9958 
2.10009 38.0534 
2.16585 38.1209 
2.23378 38.1902 
2.30285 38.2646 
2.36932 38.3052 
2.43588 38.3409 
2.5044 38.3931 
2.5716 38.4323 
2.63736 38.4633 
2.70477 38.4748 
2.77156 38.4928 
2.84114 38.5158 
2.9097 38.5257 
2.97724 38.5306 
3.04472 38.5503 
3.11214 38.5421 
3.1801 38.5437 
3.24696 38.5207 
3.31351 38.5289 
3.37976 38.5224 
3.44756 38.4961 
3.51578 38.4994 
3.58414 38.4814 
3.65189 38.4502 
3.72085 38.297 
3.78862 38.4208 
3.8555 38.4126 
3.92719 38.3898 
3.99323 38.3914 
4.06121 38.3702 
4.13122 38.3507 
4.19983 38.3263 
4.27107 38.3247 
4.34107 38.3052 
4.41033 38.2922 
4.48015 38.2776 
4.54981 38.2711 
4.62117 38.2468 
4.69158 38.2257 
4.76407 38.2306 
4.8333 38.2257 
4.90086 38.2209 
4.97123 38.2015 
5.03891 38.208 
5.11145 38.1837 
5.18319 38.1805 
5.25217 38.1821 
5.3227 38.1821 
5.3924 38.1902 
5.46313 38.1773 
5.53552 38.1918 
5.6071 38.166 
5.67611 38.1644 
5.74463 38.1741 
5.81439 38.1676 
5.88281 38.1789 
5.95522 38.1886 
6.02526 38.1853 
6.09685 38.1886 
6.16857 38.1983 
6.23744 38.1886 
6.30748 38.1724 
6.37854 38.1902 
6.44858 38.1966 
6.52191 38.2096 
6.59201 38.2031 
6.66148 38.1886 
6.73261 38.2015 
6.80454 38.2031 
6.87365 38.2241 
6.94558 38.2274 
7.01906 38.2177 
7.09113 38.2112 
7.16072 38.2371 
7.2308 38.229 
7.30051 38.2306 
7.36957 38.229 
7.44144 38.2452 
7.51301 38.2533 
7.58215 38.2452 
7.6507 38.2581 
7.71993 38.2516 
7.78955 38.2354 
7.8597 38.2549 
7.93104 38.2549 
8.00207 38.2614 
8.07629 38.2533 
8.14595 38.2419 
8.21745 38.2646 
8.28914 38.2662 
8.36189 38.2662 
8.43166 38.2597 
8.50346 38.2549 
8.57562 38.2678 
8.64564 38.2711 
8.71909 38.2678 
8.79078 38.2646 
8.86324 38.263 
8.93514 38.2662 
9.00569 38.2792 
9.0803 38.2711 
9.15228 38.2614 
9.22417 38.2743 
9.29786 38.2743 
9.36867 38.2662 
9.43948 38.2695 
9.50967 38.2533 
9.58248 38.2662 
9.65723 38.2695 
9.72583 38.2533 
9.79589 38.2549 
9.86753 38.2711 
9.93936 38.2711 
10.0123 38.2808 
10.0819 38.2727 
10.1536 38.2646 
10.223 38.2711 
10.2967 38.2759 
10.3684 38.2808 
10.4362 38.2711 
10.5092 38.263 
10.5769 38.2776 
10.6519 38.2662 
10.7314 38.2711 
10.8109 38.2905 
10.8912 38.2841 
10.9721 38.2759 
11.0497 38.2873 
11.1301 38.2743 
11.2109 38.2905 
11.2904 38.2857 
11.3705 38.2808 
11.4503 38.2987 
11.5302 38.2873 
11.6093 38.3068 
11.6887 38.2922 
11.7692 38.31 

