0.0167145,34.5038,
0.111869,34.4573,
0.192812,34.4387,
0.27345,34.4692,
0.354326,34.5318,
0.43517,34.6107,
0.516095,34.6872,
0.597235,34.7626,
0.678343,34.8221,
0.759588,34.8805,
0.840977,34.9362,
0.922267,34.9867,
1.00359,35.0401,
1.08477,35.0908,
1.16609,35.1293,
1.24763,35.161,
1.32899,35.2038,
1.41078,35.2342,
1.49223,35.2758,
1.57376,35.3063,

