4.66703,-23.8488,32.627,21.8852,
4.73558,-69.6161,32.1647,18.7635,
4.80369,-32.8236,30.6617,17.2167,
4.874,-62.3949,31.8923,14.3854,
4.94662,-52.2287,29.9423,11.8578,
5.01453,11.8474,30.0761,12.4294,
5.08929,-57.082,31.7572,9.81844,
5.15845,0.51694,27.402,9.84587,
5.22339,-23.0691,34.1191,8.86171,
5.29705,-64.5252,29.937,5.7224,
5.35996,-29.2401,31.7279,4.37949,
5.43169,-33.2708,33.5992,2.93614,
5.50082,19.925,30.2669,3.8961,
5.57513,-34.0495,29.7257,2.22535,
5.65648,-14.7451,30.6024,1.52245,
5.73488,-54.1345,23.6342,-1.81816,
5.80698,33.2987,31.5599,-0.279399,
5.88191,-38.5508,27.6223,-2.31425,
5.94983,-24.9445,30.7514,-3.49649,
6.02037,-5.0463,31.2675,-3.73162,
6.08813,16.0244,31.6211,-2.99356,
6.16438,-27.5274,29.3928,-4.35688,
6.23985,-1.51893,31.9386,-4.42607,
6.30342,-11.8452,26.6794,-5.07167,
6.36912,-39.5812,35.5606,-6.68916,
6.43875,-33.5714,30.7528,-8.27412,
6.50705,11.5851,31.2014,-7.73548,
6.57831,-38.1922,32.404,-9.44364,
6.64628,-1.51737,28.9491,-9.51952,
6.71962,-23.2343,32.2518,-10.5613,
6.81717,-15.2318,29.0358,-11.3189,
6.88261,-10.5513,22.7561,-11.9874,
6.95326,30.7219,31.4834,-10.5822,
7.03566,-10.4165,25.8669,-11.1612,
7.10368,34.1118,30.0451,-9.5303,
7.17388,-72.0758,30.2969,-12.9429,
7.24497,13.7286,29.6587,-12.2798,
7.31925,1.35386,30.7754,-12.2169,
7.39093,-34.1722,28.045,-13.9571,
7.46162,15.1441,30.48,-13.2485,
7.53576,-31.8606,28.3797,-14.8468,
7.60399,-35.2837,27.9864,-16.6382,
7.676,11.9732,34.0866,-16.1399,
7.746,-17.7403,27.4545,-17.0546,
7.817,-15.1382,29.4753,-17.7803,
7.88268,2.3959,32.7751,-17.6772,
7.95408,27.0013,29.563,-16.3914,
8.02878,-43.8846,27.986,-18.594,
8.0946,12.7524,29.5248,-17.9885,
8.17221,-1.15222,29.8539,-18.0425,
8.24673,-44.7125,26.7899,-20.3715,
8.32926,24.9306,28.5276,-19.1547,
8.40354,-23.4453,24.6943,-20.473,
8.47069,-11.6414,27.8913,-21.051,
8.53716,-2.68547,30.1371,-21.1741,
8.6098,23.0658,31.9881,-20.1799,
8.68755,-23.1571,26.4009,-21.3861,
8.76274,29.8296,26.1648,-19.8223,
8.83997,-7.75985,27.1879,-20.2128,
8.91855,-10.4508,26.9493,-20.7421,
8.99211,-24.5745,25.8302,-22.0368,
9.06252,-4.94398,27.4285,-22.2814,
9.13773,7.71401,28.2442,-21.9117,
9.21119,10.9021,25.0156,-21.3234,
9.28255,26.0659,28.8611,-20.1071,
9.36242,4.27302,25.7634,-19.8843,
9.43573,-18.6629,24.924,-20.8873,
9.51435,2.02372,27.5026,-20.789,
9.5891,-13.8973,25.0159,-21.5292,
9.66348,-8.11888,27.2497,-21.9251,
9.73955,17.8221,25.5033,-20.9991,
9.81235,-11.5772,25.1542,-21.6072,
9.88563,31.0754,28.4717,-20.1684,
9.96257,17.5229,26.3917,-19.2953,
10.0351,-17.2796,25.2204,-20.1939,
10.105,8.71313,27.2373,-19.7753,
10.1791,-1.63928,28.3235,-19.8509,
10.2587,-25.6888,23.4655,-21.2756,
10.3265,9.79473,26.1937,-20.7902,
10.4032,-3.06053,27.2021,-20.9359,
10.4746,-23.5497,25.1984,-22.1423,
10.5461,30.6566,27.9761,-20.7312,
10.6209,23.8441,25.3378,-19.5226,
10.6966,-40.8059,25.4498,-21.5761,
10.7737,16.9483,23.6341,-20.6604,
10.8481,9.01516,25.6608,-20.2129,
10.9177,7.78088,25.684,-19.828,
10.9927,-19.4276,27.9314,-20.7095,
11.0651,-51.1426,23.5955,-23.4473,
11.1359,22.6454,25.6561,-22.3356,
11.2097,18.8955,26.7812,-21.4493,
11.2878,-18.8501,23.7954,-22.4413,
11.3663,-0.334858,24.1018,-22.4586,
11.4413,-12.3868,24.2648,-23.0939,
11.5232,2.23113,23.7388,-22.9773,
11.5963,50.3617,24.1517,-20.3981,
11.6771,-46.6111,23.6888,-22.824,
11.7544,-10.0392,21.932,-23.3864,
11.824,9.97305,24.8023,-22.8939,
11.8942,13.1269,25.6193,-22.2682,
11.9756,-12.7399,24.0523,-22.913,
12.05,31.0912,24.2084,-21.3541,
12.1225,0.278441,23.6103,-21.3398,
12.2324,15.5515,17.2086,-20.2505,
12.3216,-38.5071,19.9194,-22.572,
12.3978,-8.76586,21.3083,-23.0642,
12.4775,47.0381,22.9129,-20.6151,
12.5561,0.30535,23.4928,-20.5996,
12.6363,-24.7824,21.423,-21.971,
12.7121,-6.44547,22.5023,-22.3094,
12.7911,1.58567,22.8221,-22.2276,
12.9306,37.1998,22.3761,-20.2755,
13.0064,14.064,12.0749,-18.915,
13.0869,-14.6393,23.4149,-19.6433,
13.1631,-27.0592,21.3294,-21.1162,
13.247,22.6046,21.8873,-19.9208,
13.3221,-3.6058,20.7261,-20.1215,
13.3972,5.27299,22.5962,-19.853,
13.4714,5.27426,22.8479,-19.5882,
13.5441,68.2566,23.4075,-16.251,
13.6187,-50.0597,22.5666,-18.7827,
13.687,39.76,23.5307,-16.8589,
13.7597,-37.433,25.7636,-18.5092,
13.8339,-31.8465,21.5125,-20.1854,
13.9088,13.7148,23.7286,-19.5328,
13.9889,13.3049,20.566,-18.8045,
14.0645,-28.9773,21.8124,-20.2954,
14.1456,-4.59582,21.9304,-20.5299,
14.2201,0.906693,20.1014,-20.4796,
14.2947,8.51806,22.0078,-20.0493,
14.3979,20.7139,21.2331,-18.9681,
14.4712,-14.9736,16.319,-19.9809,
14.5494,0.13949,21.9091,-19.9739,
14.6263,9.31701,21.1611,-19.4908,
14.7032,4.5202,20.2797,-19.2471,
14.7787,5.90319,21.5411,-18.9482,
14.8616,21.3151,19.9538,-17.7868,
14.9401,3.60115,21.0674,-17.6015,
15.0149,22.6856,20.4178,-16.4,
15.0902,-19.8694,20.7925,-17.4305,
15.1691,-10.6438,21.902,-17.9531,
15.245,-7.63456,19.8389,-18.3657,
15.3309,30.8032,19.2588,-16.6559,
15.4047,-12.886,19.8523,-17.3477,
15.4832,1.09307,21.0639,-17.2926,
15.5629,7.22057,19.9237,-16.9084,
15.642,11.2504,19.6226,-16.3024,
15.7199,19.7049,18.9866,-15.2083,
15.7994,-19.4834,19.1723,-16.2766,
15.877,-10.7902,21.3398,-16.8067,
15.9568,10.7012,19.9065,-16.2446,
16.0304,15.2505,19.4191,-15.4256,
16.109,-17.2286,20.1921,-16.313,
16.1907,-0.611421,19.4698,-16.3456,
16.2742,4.40561,18.6557,-16.1014,
16.3519,23.5122,18.2353,-14.7715,
16.4521,17.4179,19.5035,-13.8525,
16.5569,-0.572027,13.1525,-13.8971,
16.6389,-7.432,16.9815,-14.3446,
16.7274,2.27252,18.046,-14.2162,
16.8081,6.10052,17.3221,-13.858,
16.8898,5.36658,19.6127,-13.5803,
16.9686,8.29547,18.2418,-13.1199,
17.0487,3.78194,18.4386,-12.9128,
17.1286,18.2413,18.2944,-11.9079,
17.2166,-3.9508,18.7857,-12.1194,
17.3122,2.3818,14.7929,-11.9579,
17.3872,-10.385,18.4237,-12.5219,
17.4717,10.3467,19.3073,-11.9868,
17.5499,23.0227,17.7925,-10.6972,
17.6318,-18.7834,18.6916,-11.6966,
17.7195,31.4473,17.1669,-9.87828,
17.8023,-30.8819,17.2095,-11.6555,
17.8867,4.41256,17.9333,-11.4123,
17.9626,-6.04914,16.8771,-11.7657,
18.0375,8.91332,20.0935,-11.3292,
18.1164,-7.32051,18.5261,-11.7173,
18.1956,1.09039,18.7651,-11.6603,
18.2738,-3.91011,19.0217,-11.8613,
18.3592,3.89599,17.8147,-11.6479,
18.4473,4.69643,16.6734,-11.3737,
18.5271,6.13489,16.8764,-11.0205,
18.6092,1.54435,17.4923,-10.9349,
18.6959,-8.39006,17.482,-11.3992,
18.7716,12.2448,17.0388,-10.7054,
18.8607,6.84046,17.4246,-10.3271,
18.9306,20.2964,17.8143,-9.23125,
19.0138,-13.9371,17.6657,-9.98867,
19.0938,8.60952,18.5004,-9.54266,
19.1724,-1.49325,17.5155,-9.62421,
19.2573,-3.11686,17.3723,-9.79553,
19.3543,23.2895,16.8375,-8.47699,
19.4352,-27.0481,14.8527,-10.209,
19.512,7.30447,17.0523,-9.80237,
19.5928,-2.63116,19.5033,-9.93022,
19.6846,-22.1085,14.841,-11.3383,
19.7643,1.40934,17.3709,-11.2618,
19.8533,41.5017,17.2227,-8.9929,
19.9314,-34.3654,16.0298,-11.0069,
20.016,-5.39297,16.7249,-11.3091,
20.1023,-4.72692,15.5972,-11.5925,
20.186,13.4215,17.25,-10.8665,
20.264,30.5679,16.2017,-9.10946,
20.3472,-30.405,18.1511,-10.6664,
20.4372,-0.155106,15.4944,-10.6757,
20.5171,-25.155,15.884,-12.1405,
20.6008,11.8793,17.1201,-11.5001,
20.6803,-12.9268,16.0969,-12.2394,
20.7623,0.604667,17.357,-12.2074,
20.832,23.3105,17.8143,-11.0081,
20.917,-18.395,17.3426,-11.978,
20.992,15.3356,16.4671,-11.1284,
21.0719,7.01385,17.8968,-10.7715,
21.1489,-0.113533,17.1608,-10.7775,
21.23,-12.4738,16.8104,-11.4502,
21.3074,-20.2239,16.8971,-12.5326,
21.3883,11.7892,16.7771,-11.8987,
21.4704,19.5885,16.5358,-10.8322,
21.567,-9.98636,13.7541,-11.484,
21.6508,-1.62391,15.7512,-11.5764,
21.7301,4.13124,16.1314,-11.3476,
21.8105,-14.6408,16.5909,-12.1341,
21.893,24.1455,16.5712,-10.8382,
21.9794,10.3843,16.0057,-10.2625,
22.0616,-9.57707,14.4895,-10.8476,
22.1515,-15.8351,16.2704,-11.7071,
22.2278,20.8773,15.0716,-10.4866,
22.3016,-8.14931,17.3949,-10.8985,
22.382,-0.751822,17.3232,-10.9366,
22.4665,1.50568,15.9624,-10.854,
22.5516,22.0519,15.1653,-9.58374,
22.6363,-14.9508,15.2109,-10.4404,
22.7173,-8.88621,15.3739,-10.943,
22.7964,10.2899,15.2609,-10.358,
22.8765,2.7387,16.9328,-10.218,
22.9539,18.7078,15.775,-9.19322,
23.0378,-13.6713,16.5251,-9.9067,
23.1398,12.4834,11.7911,-8.99596,
23.2196,10.0111,16.9606,-8.48906,
23.3053,-15.1617,14.9565,-9.35782,
23.3822,-19.3982,14.6319,-10.4913,
23.4684,3.36796,17.3878,-10.326,
23.5522,11.273,14.1205,-9.64635,
23.652,3.99826,15.511,-9.42735,
23.7301,-6.46984,12.6998,-9.85906,
23.816,15.9172,15.2065,-8.97377,
23.8933,4.49865,15.1667,-8.72339,
23.9678,24.5973,15.6757,-7.4009,
24.0516,-45.6946,17.8001,-9.56062,
24.1363,7.96611,14.4618,-9.09817,
24.2239,-21.8964,13.9591,-10.4118,
24.2982,16.1573,15.5883,-9.54556,
24.3776,13.1807,15.7587,-8.84783,
24.4593,-23.9058,15.3406,-10.1449,
24.5481,-14.2638,14.0029,-10.9906,
24.6248,9.39793,14.9262,-10.4691,
24.7049,10.8524,15.7858,-9.90088,
24.7868,-27.738,14.9878,-11.4267,
24.8705,0,14.9138,-11.4267,
24.9489,12.1508,14.9878,-10.7616,
25.0333,-9.10577,14.1914,-11.2866,
25.1264,13.1824,13.6922,-10.5008,
25.212,8.50675,14.0618,-10.0083,
25.2954,-16.9829,14.3183,-10.9715,
25.393,23.4177,14.1153,-9.62728,
25.4744,-2.68665,12.6584,-9.79881,
25.5632,-3.18107,14.1769,-9.97973,
25.644,-12.6926,14.3402,-10.6916,
25.7285,7.82027,13.9988,-10.2434,
25.8091,7.08741,13.7396,-9.8305,
25.8931,4.43546,14.8765,-9.59237,
25.9766,24.0167,14.8381,-8.302,
26.0587,5.13124,13.2935,-7.99489,
26.1392,-17.7852,15.0608,-8.93259,
26.2217,-12.2639,13.6115,-9.64634,
26.3015,19.0078,15.3861,-8.66952,
26.3929,-9.15966,13.024,-9.2243,
26.4797,14.6562,13.6988,-8.38206,
26.5592,-8.0432,13.1344,-8.86305,
26.6435,-8.78198,14.3808,-9.34168,
26.7226,14.6234,14.3757,-8.54599,
26.8034,22.28,14.6193,-7.35588,
26.8786,-2.8613,14.3412,-7.51141,
26.9614,-15.2614,14.7822,-8.31471,
27.0485,-16.5009,13.5621,-9.25925,
27.138,1.86222,13.0114,-9.14841,
27.2276,6.16834,12.8463,-8.77736,
27.3047,3.67311,13.9607,-8.57447,
27.3867,18.2248,14.2664,-7.59108,
27.4745,-13.1383,13.476,-8.34004,
27.5496,-0.21434,12.8851,-8.35279,
27.6298,19.3655,16.0947,-7.43187,
27.7104,3.37547,13.8242,-7.24531,
27.7978,-18.6761,13.7221,-8.28311,
27.8799,-0.651739,13.0141,-8.32121,
27.9594,1.78689,13.8292,-8.22309,
28.0408,17.3079,13.7292,-7.26745,
28.1222,-5.5473,13.6461,-7.57504,
28.2126,2.12537,13.6167,-7.45715,
28.3036,-0.838357,11.7082,-7.51112,
28.3876,17.2381,13.5009,-6.55039,
28.4759,-21.2348,13.2772,-7.75146,
28.5548,16.4515,12.7228,-6.78211,
28.6359,-1.84787,13.4259,-6.88511,
28.7195,-14.8174,13.0614,-7.73242,
28.7958,3.97859,14.8968,-7.53328,
28.8786,0.398873,13.3952,-7.51112,
28.9591,10.7546,13.5898,-6.92314,
29.0466,0.504721,13.1999,-6.89478,
29.1328,-2.05384,13.0052,-7.0117,
29.216,13.049,12.6695,-6.25042,
29.3103,-12.3852,12.6272,-6.97406,
29.3932,4.49562,11.6195,-6.68915,
29.4786,-4.78215,13.7259,-6.94528,
29.5722,19.027,12.4657,-5.82496,
29.6609,-11.7111,10.834,-6.61676,
29.7474,13.1603,12.9225,-5.8719,
29.8369,0.19275,11.3018,-5.85945,
29.9226,-4.68464,13.2032,-6.11811,
30.0087,-1.38054,12.7567,-6.19688,
30.0921,16.7873,12.526,-5.2228,
30.1764,-11.2414,12.7515,-5.86256,
30.2587,4.47335,12.6904,-5.60713,
30.347,7.37101,14.2257,-5.23212,
30.4322,8.1604,11.1342,-4.70241,
30.5206,-11.7248,13.4164,-5.33319,
30.6003,8.51059,12.1692,-4.82908,
30.6893,-17.1476,12.392,-5.82496,
30.7659,2.12514,13.0885,-5.70827,
30.847,-1.2795,13.2322,-5.77766,
30.9261,2.8495,12.6927,-5.6168,
31.0049,19.6366,14.3991,-4.64066,
31.0841,4.47084,12.8324,-4.39157,
31.1617,-7.1485,13.7114,-4.76389,
31.2485,-11.8386,12.6001,-5.4339,
31.3258,0.105636,13.306,-5.42825,
31.4045,-6.23069,13.2654,-5.76226,
31.4912,18.6335,12.8273,-4.73053,
31.5693,-13.5784,12.454,-5.50375,
31.6509,-3.13043,13.828,-5.66408,
31.7273,2.381,12.7484,-5.532,
31.8157,1.15719,13.5956,-5.47188,
31.8989,0.734173,11.7197,-5.42771,
31.9781,3.01346,12.2572,-5.25459,
32.0625,39.2258,13.0139,-3.13384,
32.1423,-38.9957,12.4926,-5.32701,
32.2237,-7.97002,13.4349,-5.74322,
32.304,8.43544,12.1862,-5.25826,
32.3848,-20.8794,13.5029,-6.33988,
32.4627,2.91894,12.6114,-6.17825,
32.5485,-4.06433,13.2078,-6.3928,
32.6342,5.93246,11.6835,-6.03938,
32.7115,9.61358,12.61,-5.50951,
32.79,-10.0806,13.1128,-6.043,
32.8786,-4.27131,12.5332,-6.2791,
32.9534,11.9753,11.9325,-5.5849,
33.0291,-18.2355,14.2463,-6.46898,
33.1077,20.7089,12.8607,-5.35836,
33.1928,0.771902,13.099,-5.31777,
33.2716,-2.70793,12.1232,-5.47139,
33.3575,-18.199,12.2157,-6.49419,
33.434,-0.111217,12.3696,-6.50035,
33.5164,12.0566,12.2808,-5.82859,
33.6062,12.1498,12.0214,-5.13802,
33.6828,-20.2388,12.5108,-6.24152,
33.7608,-1.74087,12.5228,-6.33619,
33.8332,-0.461164,14.1716,-6.35831,
33.9125,4.88759,13.4963,-6.11244,
33.9961,2.61814,11.9374,-5.96378,
34.0764,-3.85916,11.6439,-6.18803,
34.1578,0.988332,13.2487,-6.13763,
34.2296,12.1431,12.606,-5.48781,
34.3069,8.20221,14.0157,-5.0935,
34.3998,0.828792,11.3007,-5.04415,
34.4789,-15.2634,11.7032,-5.92013,
34.5622,-2.33165,12.1179,-6.04915,
34.6444,20.0026,11.9304,-4.92647,
34.729,-1.90315,12.5119,-5.02818,
34.8149,-15.0855,11.1748,-5.92933,
34.8968,-1.62251,11.427,-6.02395,
34.9783,18.5485,11.8426,-4.98171,
35.0558,-10.4334,13.2809,-5.50375,
35.1338,2.56645,11.9677,-5.36146,
35.2149,-5.00354,12.5052,-5.62655,
35.3073,-1.38368,11.5527,-5.70577,
35.3926,22.1344,11.1592,-4.39551,
35.4864,-5.07067,11.0419,-4.69843,
35.5695,-6.87033,10.5892,-5.12572,
35.6458,5.62954,12.4821,-4.82908,
35.7236,14.5923,12.2123,-4.04404,
35.8082,1.30597,12.2579,-3.97412,
35.8961,-18.8437,11.2126,-5.07542,
35.9766,26.6291,10.9104,-3.4777,
36.0636,-31.1947,12.3001,-5.13557,
36.1448,5.5336,11.3464,-4.81722,
36.23,0.768539,11.9804,-4.7754,
36.3144,-2.54859,11.6748,-4.91751,
36.3989,-6.1587,11.0318,-5.28036,
36.4848,7.11807,11.4633,-4.87734,
36.57,-10.0851,11.0791,-5.46718,
36.6561,9.30467,11.2214,-4.93067,
36.7374,4.3362,11.2543,-4.68172,
36.8223,1.35944,11.4921,-4.60539,
36.9021,-14.8805,11.7825,-5.41907,
36.9923,12.1691,11.9507,-4.76389,
37.074,0.847197,10.6977,-4.71301,
37.1551,31.8665,11.1815,-2.88355,
37.2344,-41.5885,12.2524,-5.05947,
37.3186,-9.89701,11.0371,-5.63332,
37.406,27.4531,11.5974,-4.12022,
37.4788,-31.6296,10.8666,-5.97733,
37.5581,-7.10397,12.6952,-6.33377,
37.6399,7.96382,12.358,-5.92394,
37.7254,-14.5276,11.2028,-6.74699,
37.8103,-6.65313,11.0929,-7.12684,
37.886,17.353,10.6935,-6.10105,
37.9719,6.8517,12.6461,-5.75909,
38.0555,-20.7546,10.9531,-6.95253,
38.1398,14.4098,10.9518,-6.12538,
38.2242,-3.43065,10.64,-6.32767,
38.3048,-1.54479,11.8434,-6.40936,
38.3833,-4.43798,11.3847,-6.65303,
38.4649,4.28804,12.0436,-6.43087,
38.5541,7.3425,10.38,-5.99035,
38.6374,27.6537,10.976,-4.42343,
38.7189,-22.2715,10.5993,-5.72788,
38.8014,-3.55885,11.2925,-5.92319,
38.8881,-0.501174,10.9712,-5.95145,
38.9814,3.48825,10.7968,-5.75194,
39.0632,-11.7214,9.68084,-6.49794,
39.1496,26.6727,10.7575,-4.97263,
39.2291,-5.07633,11.058,-5.25459,
39.3255,-15.8203,11.3067,-6.11244,
39.4037,14.6703,9.71597,-5.18834,
39.4847,-15.7076,11.5697,-6.01781,
39.5692,0.458968,11.1123,-5.99262,
39.6557,15.3442,10.4732,-5.10057,
39.7326,1.47517,10.6001,-5.01596,
39.8195,-11.7716,10.6987,-5.68366,
39.9089,17.5046,10.3191,-4.65581,
39.988,-17.9325,10.9934,-5.64251,
40.0651,16.865,11.2721,-4.73876,
40.1429,23.985,10.9254,-3.41405,
40.2214,-41.9444,11.5038,-5.61062,
40.3002,-12.7272,11.875,-6.25515,
40.3834,7.08726,11.0631,-5.87058,
40.4659,-4.49665,10.8339,-6.11927,
40.5527,-7.96551,10.4404,-6.57547,
40.6439,4.94217,10.0965,-6.28339,
40.733,4.09105,9.76066,-6.0338,
40.8139,11.8606,9.85534,-5.31846,
40.8948,0.609897,11.3168,-5.28648,
40.9769,-4.89489,10.4516,-5.56393,
41.0564,2.94171,10.42,-5.39697,
41.1334,1.55013,11.6594,-5.31846,
41.2214,4.79309,10.5366,-5.05027,
41.3072,-10.0638,10.0517,-5.63944,
41.3897,30.8923,10.78,-3.95514,
41.4699,-12.2828,10.4216,-4.64682,
41.5493,-13.1253,11.0371,-5.34361,
41.6316,12.4654,10.1215,-4.62309,
41.7078,-9.40951,11.2086,-5.11348,
41.7933,-3.93441,11.0302,-5.32151,
41.8813,4.47813,9.94989,-5.05947,
41.9596,1.44673,9.93649,-4.97484,
42.0414,13.5681,10.4416,-4.22056,
42.1308,-0.353095,10.7401,-4.23962,
42.2188,25.8933,9.59496,-2.67665,
42.3133,-19.3127,9.90918,-3.80399,
42.4058,15.996,8.5312,-2.72059,
42.4873,-41.3933,9.6966,-5.18281,
42.5636,-4.76585,11.2868,-5.42597,
42.6464,12.4961,10.8663,-4.7647,
42.7248,1.63271,9.92921,-4.67029,
42.8073,-16.8473,10.993,-5.54869,
42.8944,-0.58814,9.81035,-5.58299,
42.9801,6.2847,10.1942,-5.23091,
43.059,10.2219,9.63702,-4.62612,
43.1431,17.3827,10.5753,-3.68999,
43.2328,-15.5742,9.92891,-4.58195,
43.316,-4.83634,9.69403,-4.86518,
43.4078,-1.99855,9.71937,-4.98171,
43.4932,8.71033,9.1558,-4.44342,
43.582,0.268568,9.48583,-4.42743,
43.6625,2.07798,9.81262,-4.30797,
43.7469,4.5128,10.7823,-4.07216,
43.8446,8.56677,9.24392,-3.5507,
43.9324,1.80669,8.51183,-3.43143,
44.015,-6.82165,10.1575,-3.80834,
44.0963,4.86256,10.2203,-3.54163,
44.177,0.852219,9.95652,-3.49371,
44.2601,6.53048,10.3231,-3.13985,
44.341,1.26053,10.0716,-3.06992,
44.4253,4.37365,9.83839,-2.82175,
44.5102,-1.48543,9.65579,-2.90754,
44.5964,-1.04813,9.39216,-2.96971,
44.6804,12.3193,10.1232,-2.29226,
44.769,-4.5219,9.41994,-2.55925,
44.8552,-1.21123,9.74913,-2.62829,
44.9389,2.49827,9.62617,-2.4842,
45.0302,4.18505,9.13886,-2.23015,
45.1154,1.26956,9.3823,-2.15514,
45.1969,7.93785,9.86853,-1.70952,
45.2847,-7.27554,9.30884,-2.14219,
45.3631,7.71006,10.0419,-1.71739,
45.4424,3.82996,10.7066,-1.51957,
45.5314,-10.4163,9.83001,-2.10515,
45.6137,0.483357,9.23048,-2.07623,
45.6952,8.05811,9.78544,-1.62176,
45.7809,-11.9805,10.0809,-2.27715,
45.8646,0.378814,9.49033,-2.25516,
45.958,1.45467,10.2668,-2.17714,
46.0451,2.62122,8.3873,-2.00518,
46.1332,1.82557,9.38561,-1.89823,
46.215,7.98466,9.80432,-1.45066,
46.2942,-8.18585,9.57435,-1.92022,
46.3756,0,10.4718,-1.92022,
46.4582,4.8928,9.52504,-1.63844,
46.5527,1.06511,9.28171,-1.57553,
46.6331,-0.685047,9.16883,-1.61646,
46.7172,5.81681,9.55493,-1.28305,
46.7997,5.48942,9.77233,-0.975503,
46.8835,-3.45804,10.2502,-1.16014,
46.9684,11.4434,9.31293,-0.487763,
47.0503,-14.5403,10.2597,-1.26294,
47.1315,-17.6867,9.41037,-2.29014,
47.2183,12.0098,9.20853,-1.57776,
47.3008,-8.68964,10.4156,-2.03317,
47.3886,17.6566,9.05825,-0.969538,
47.4677,-2.15074,9.87969,-1.08828,
47.6008,3.11427,7.52927,-0.862752,
47.6868,-22.0725,7.40942,-2.48525,
47.7676,9.83222,9.98428,-1.94925,
47.8518,-7.62806,9.74002,-2.37517,
47.9338,15.6081,9.66773,-1.4976,
48.0134,-17.5558,9.53831,-2.4972,
48.0962,2.41084,10.4654,-2.37219,
48.1793,14.0749,9.59482,-1.57654,
48.2694,-12.7829,9.37932,-2.31514,
48.3722,0.701213,8.8449,-2.27221,
48.4621,-2.12564,7.66663,-2.42219,
48.5455,2.7915,9.08737,-2.25616,
48.626,-1.77166,10.1774,-2.35017,
48.713,1.33503,9.37257,-2.27331,
48.7997,-3.87637,9.33441,-2.4972,
48.8823,4.52258,9.47763,-2.24014,
48.9662,10.5186,9.20185,-1.62471,
49.0553,15.0017,9.70865,-0.793022,
49.1363,-19.5401,8.80801,-1.98619,
49.2246,-5.93899,10.0693,-2.30317,
49.3086,4.54252,8.65147,-2.02121,
49.3901,16.3586,9.87788,-1.13221,
49.4808,-5.71104,9.32866,-1.46067,
49.5696,-20.6058,8.74638,-2.72338,
49.6566,9.81415,9.19226,-2.1516,
49.7424,-4.19684,8.63746,-2.41157,
49.8293,9.73122,9.45533,-1.86127,
49.9077,-2.62962,9.56421,-2.00818,
49.9878,-16.9827,10.2863,-2.88953,
50.069,8.48532,9.30531,-2.40317,
50.1551,-2.97099,10.1439,-2.55925,
50.2396,-3.47513,8.88656,-2.76744,
