0.0865303,100,
0.162543,100,
0.238332,100,
0.314106,100,
0.38996,100,
0.465744,100,
0.54156,100,
0.617355,100,
0.693196,100,
0.769032,100,
0.844859,100,
0.920732,100,
0.996558,100,
1.07246,100,
1.1483,100,
1.22427,100,
1.29999,100,
1.37589,100,
1.45226,100,
1.5282,100,
1.60411,100,
1.68007,100,
1.75599,100,
1.83177,100,

